customer_id,credit_score,tenure,products_number,credit_card,active_member,country,age,gender,balance,churn,estimated_salary
15632736,850,3,2,1,1,Germany,30,Female,104911.35,0,0.0
15731865,637,1,2,1,0,France,27,Male,0.0,0,91291.2
15760450,512,1,2,1,1,France,43,Male,0.0,0,0.0
15787204,774,1,1,0,0,Spain,43,Female,110646.54,0,108804.28
15650454,641,5,2,1,1,France,57,Male,0.0,0,0.0
15573730,586,6,2,1,0,Germany,42,Male,126704.49,0,0.0
15705050,611,9,2,1,1,France,30,Male,0.0,0,0.0
15791342,660,1,1,1,1,Spain,31,Male,84560.04,0,137784.25
15700540,557,2,1,0,0,Germany,38,Female,129893.56,0,0.0
15770631,730,5,1,1,1,Spain,25,Male,167385.81,0,0.0
15790594,535,6,2,0,1,France,27,Female,0.0,0,0.0
15604020,773,4,1,0,1,Germany,36,Female,105858.71,0,4395.45
15637599,510,4,1,1,0,Germany,44,Female,123070.89,1,0.0
15736578,539,1,1,1,1,France,39,Male,0.0,0,0.0
15666332,690,2,2,1,1,Spain,48,Female,0.0,0,0.0
15727291,821,1,2,1,0,France,40,Female,0.0,0,194273.12
15785920,687,1,2,1,1,Germany,35,Male,125141.24,0,0.0
15658987,557,4,2,1,1,France,46,Female,96173.17,0,116378.31
15687719,532,5,2,0,1,Spain,37,Female,0.0,0,0.0
15799641,540,2,2,1,0,Spain,39,Male,0.0,0,0.0
15758702,705,8,2,1,1,France,55,Female,0.0,0,0.0
15689526,542,9,2,1,0,Germany,35,Female,127543.11,1,468.94
15586848,706,1,2,1,0,France,38,Male,0.0,0,0.0
15707637,765,1,1,1,0,France,56,Female,0.0,1,0.0
15719426,529,8,2,1,1,France,67,Male,103101.56,1,0.0
15639265,714,7,1,1,0,France,54,Male,126113.28,0,0.0
15576124,582,1,1,1,0,France,41,Male,40488.76,0,0.0
15757829,609,10,2,1,0,Germany,40,Female,137389.77,0,0.0
15633227,518,9,1,0,0,France,28,Female,85146.36,0,0.0
15782939,747,4,1,1,0,France,42,Male,80214.36,1,115241.96
15746338,565,2,2,1,1,France,40,Female,0.0,0,0.0
15599329,697,7,4,0,1,France,49,Female,195238.29,0,0.0
15597885,772,6,2,1,1,France,43,Male,0.0,0,0.0
15597467,606,8,2,1,1,France,71,Female,0.0,0,0.0
15724764,667,10,2,0,0,Germany,42,Female,64404.26,0,0.0
15778418,637,9,1,1,1,Germany,40,Male,154309.67,1,0.0
15684769,542,10,1,0,1,France,67,Male,129431.36,0,0.0
15756167,762,5,1,1,1,Spain,43,Female,134204.67,0,0.0
15632439,698,4,2,0,1,France,39,Female,0.0,0,47455.82
15755138,850,8,2,1,1,France,32,Female,0.0,0,0.0
15659092,621,5,2,1,0,France,50,Female,0.0,1,0.0
15742116,671,9,2,0,0,Germany,48,Female,116711.06,0,0.0
15801994,775,9,2,1,0,France,31,Male,0.0,0,0.0
15647572,504,0,1,1,1,Spain,34,Male,54980.81,0,0.0
15644551,751,3,2,1,0,Spain,37,Female,99773.85,0,0.0
15709135,691,7,2,0,0,Germany,30,Male,101231.77,0,0.0
15684469,841,2,1,1,0,Germany,32,Male,117070.21,0,113482.2
15627637,709,8,2,1,0,Germany,23,Male,73314.04,0,0.0
15667093,673,2,1,1,1,France,37,Male,0.0,0,0.0
15690589,541,9,1,0,1,France,37,Male,212314.03,0,148814.54
15595350,661,3,2,1,0,France,31,Female,136067.82,0,0.0
15777586,784,2,2,1,0,Spain,42,Female,109052.04,0,0.0
15804064,742,2,1,1,1,France,35,Female,79126.17,0,0.0
15717770,850,7,1,0,0,Spain,55,Female,0.0,1,171762.87
15776939,778,3,2,1,0,Germany,48,Female,102290.56,0,182691.31
15713517,529,6,2,1,0,France,39,Male,102025.08,0,0.0
15683522,678,2,1,1,1,Germany,37,Female,113383.07,0,135123.96
15673995,516,9,1,1,0,Spain,65,Female,102541.1,0,181490.42
15771054,469,5,2,1,0,Spain,35,Male,0.0,0,0.0
15578788,786,6,2,0,0,Spain,40,Male,0.0,0,41248.8
15737408,703,6,1,1,0,France,41,Female,109941.51,0,0.0
15750837,579,0,1,0,1,Germany,41,Male,141749.68,0,9201.53
15576022,565,5,2,0,1,France,38,Male,0.0,0,0.0
15627298,589,7,2,1,0,France,37,Male,85146.48,1,86490.09
15811415,691,6,2,1,1,France,44,Female,134066.1,0,0.0
15645059,711,8,2,0,0,France,28,Female,0.0,0,0.0
15689671,775,4,1,1,1,Spain,27,Male,0.0,0,0.0
15803202,350,10,1,1,1,France,51,Male,0.0,1,0.0
15593683,668,8,2,1,0,Spain,30,Female,0.0,0,0.0
15703394,633,3,2,1,0,Spain,27,Male,0.0,0,44008.91
15570289,697,8,1,1,0,Germany,43,Male,103409.16,1,0.0
15567437,734,7,1,1,1,Germany,30,Female,123040.38,0,0.0
15711687,434,4,1,0,1,France,41,Male,-108128.52,0,0.0
15656592,646,8,2,1,1,Germany,48,Male,169023.33,0,175657.55
15769125,727,10,2,0,1,Spain,41,Female,0.0,0,0.0
15711386,724,6,2,0,1,France,29,Female,0.0,0,0.0
15714241,749,9,1,0,0,Spain,42,Male,222267.63,1,0.0
15642530,706,10,1,1,0,Germany,47,Female,144090.42,1,140938.95
15713599,728,10,1,0,1,France,30,Male,114835.43,0,37662.49
15780498,634,3,1,1,1,France,34,Male,145030.92,0,0.0
15615219,518,5,1,0,1,France,59,Male,138772.15,0,0.0
15570908,687,7,1,0,1,Spain,29,Female,93617.07,0,0.0
15762855,622,8,2,1,1,Spain,23,Female,0.0,0,0.0
15746035,450,9,2,0,1,Spain,25,Male,74237.2,0,0.0
15691906,664,5,2,1,0,Germany,49,Female,127421.78,1,0.0
15577905,660,8,2,0,1,France,34,Male,106486.66,0,182262.66
15667216,579,10,2,1,1,France,29,Female,73194.52,0,129209.09
15673971,655,6,1,1,0,Germany,44,Female,146498.76,1,0.0
15701238,683,1,2,1,0,France,47,Male,0.0,0,148989.15
15644849,655,2,1,1,1,France,32,Female,0.0,0,0.0
15635531,575,8,2,1,0,Spain,30,Female,0.0,0,0.0
15632263,574,5,1,1,0,Spain,30,Male,120355.0,0,0.0
15720110,795,2,1,1,1,France,32,Male,117265.21,0,198317.23
15619045,776,4,2,0,1,France,43,Female,0.0,0,162137.5
15697510,707,7,1,1,0,Spain,52,Female,0.0,1,109688.82
15784923,705,3,1,1,1,Germany,37,Female,109974.22,1,36320.87
15567383,678,2,2,0,1,Germany,44,Female,98009.13,0,0.0
15732621,663,10,1,1,1,France,34,Male,0.0,0,114083.73
15757981,748,8,1,1,1,France,66,Male,0.0,0,163331.65
15727819,677,10,1,1,1,Spain,34,Female,171671.9,0,50777.77
15738088,634,10,2,1,0,Spain,63,Male,0.0,1,0.0
15765173,350,3,1,0,0,France,60,Female,0.0,1,113796.15
15665159,727,0,2,1,1,France,61,Male,-128213.96,1,0.0
15791452,675,1,2,1,0,France,39,Male,0.0,0,0.0
15638159,649,6,1,0,0,Spain,36,Female,86607.39,0,19825.09
15585466,552,10,2,1,0,France,29,Male,0.0,0,0.0
15677310,761,5,1,0,0,Germany,62,Male,98854.34,1,0.0
15646262,622,7,1,1,0,France,31,Male,0.0,0,0.0
15656901,615,8,2,1,1,France,59,Male,0.0,0,0.0
15621093,681,4,2,0,0,Germany,31,Male,97338.19,0,0.0
15592123,768,6,2,1,1,France,30,Male,0.0,0,0.0
15589200,617,9,2,1,0,Spain,34,Male,0.0,0,0.0
15602934,452,6,2,1,0,France,33,Female,131698.57,0,151623.91
15812720,807,10,2,0,1,Germany,37,Male,130110.45,0,0.0
15723064,603,1,2,1,0,Spain,24,Male,165149.13,1,21858.28
15761606,617,9,1,1,0,Spain,37,Female,101707.8,0,123866.28
15650322,701,3,1,0,1,France,34,Female,105588.66,0,0.0
15669782,820,9,1,1,0,Germany,39,Male,111336.89,1,0.0
15751628,438,7,1,0,1,France,60,Male,78391.17,0,0.0
15809057,600,6,2,1,1,Spain,27,Female,0.0,0,0.0
15617052,782,9,1,1,0,France,34,Male,-0.0,1,0.0
15590810,638,9,1,1,0,Germany,41,Female,144326.09,1,73979.85
15770968,741,8,2,1,0,Germany,19,Female,108711.57,0,24857.25
15572356,689,1,1,0,1,Spain,73,Male,108555.07,0,0.0
15603247,743,1,1,1,0,Germany,35,Female,146781.24,0,0.0
15619116,493,2,2,0,1,France,36,Female,0.0,0,99770.3
15691792,416,8,1,0,0,Spain,35,Male,0.0,0,0.0
15783276,725,9,2,1,1,France,25,Female,0.0,0,0.0
15766137,497,2,2,1,1,France,34,Male,0.0,0,0.0
15574554,537,8,2,1,1,Germany,66,Male,103291.25,0,130664.79
15578671,706,1,1,1,1,Spain,29,Female,209490.21,1,0.0
15716608,651,2,3,1,0,Spain,38,Male,0.0,1,0.0
15690670,720,2,2,0,1,France,33,Male,0.0,0,141031.08
15630466,797,8,1,0,0,France,45,Male,0.0,0,0.0
15630349,543,5,2,1,0,Spain,23,Male,0.0,0,0.0
15803801,454,4,2,1,0,France,34,Male,0.0,0,0.0
15647890,691,9,1,1,1,France,37,Male,149405.18,0,0.0
15606115,510,6,1,1,1,France,52,Female,191665.21,1,0.0
15714642,792,7,1,1,0,Spain,40,Female,0.0,0,141652.2
15741181,721,6,1,1,1,France,41,Male,135071.12,0,0.0
15773973,765,2,2,0,1,France,41,Male,0.0,0,0.0
15758546,850,8,2,1,1,Spain,39,Male,0.0,0,0.0
15598940,681,6,2,1,1,Germany,38,Male,181804.34,0,0.0
15669783,586,3,2,0,1,France,60,Female,47020.65,1,0.0
15624993,753,7,1,1,1,France,36,Female,-128518.98,1,44567.83
15760568,593,5,2,0,1,Germany,38,Female,142658.04,0,135337.11
15699047,674,9,2,1,1,France,21,Female,120150.39,0,33964.03
15616168,610,7,1,1,1,France,35,Female,81905.95,0,0.0
15773146,652,3,2,0,1,France,26,Male,137998.2,0,0.0
15770375,850,8,1,1,0,Germany,26,Female,123126.29,0,0.0
15589725,740,4,2,1,1,France,51,Female,0.0,0,0.0
15800806,685,7,2,1,1,Spain,31,Male,122449.31,0,180769.55
15570485,558,4,1,0,0,Spain,40,Male,161766.87,0,0.0
15790750,592,10,1,0,1,Germany,36,Male,123187.51,0,0.0
15714832,652,9,1,0,0,Germany,36,Male,150956.71,0,0.0
15619953,662,6,1,1,0,Spain,42,Female,105021.28,1,0.0
15673929,543,4,2,1,1,France,64,Male,0.0,0,148305.82
15578835,675,1,1,0,1,Spain,50,Female,133204.91,0,8270.06
15752388,643,6,2,1,1,Spain,35,Female,0.0,1,0.0
15797081,611,9,2,1,1,Germany,49,Female,115488.52,1,0.0
15570194,412,5,2,0,0,France,29,Male,0.0,0,0.0
15580149,638,7,2,1,0,Spain,41,Male,0.0,0,0.0
15777708,824,3,2,1,0,Spain,38,Female,0.0,0,192800.25
15769955,683,1,2,0,0,France,40,Female,0.0,0,0.0
15810444,562,6,1,1,0,Germany,39,Female,130565.02,1,0.0
15645593,599,2,1,1,0,France,41,Female,91328.71,0,0.0
15765345,753,4,2,1,1,France,35,Male,0.0,0,0.0
15760873,594,7,1,1,1,France,50,Male,81310.34,0,0.0
15794178,657,3,1,1,0,France,34,Male,107136.6,0,0.0
15589361,716,9,1,1,1,Spain,34,Male,0.0,0,66695.71
15662483,850,7,2,1,1,France,43,Male,0.0,0,173851.11
15809736,664,2,1,1,1,France,46,Male,0.0,1,0.0
15731148,558,0,1,1,1,France,33,Male,108477.49,1,0.0
15774328,606,1,2,1,1,Germany,40,Male,144757.97,0,0.0
15646969,776,2,2,1,1,Spain,33,Male,0.0,0,0.0
15718769,557,1,1,1,0,Spain,36,Male,113110.26,0,0.0
15610226,614,9,2,0,0,France,27,Female,106414.57,0,0.0
15616270,620,4,1,0,1,Spain,42,Male,106920.91,0,119747.08
15635703,729,1,1,1,1,Germany,39,Female,131513.26,0,0.0
15616365,571,2,2,1,0,France,53,Female,0.0,0,28045.77
15630244,457,10,2,1,0,France,40,Male,134320.23,0,0.0
15734714,559,3,1,1,0,France,29,Female,79715.36,0,0.0
15721433,664,4,2,1,0,France,38,Female,74306.19,0,0.0
15590201,500,5,4,1,1,Spain,50,Female,0.0,1,0.0
15590828,782,7,1,1,0,Germany,42,Male,126428.38,0,39830.1
15752097,708,8,1,1,0,Spain,38,Male,99640.89,0,0.0
15800031,681,3,1,1,1,France,43,Male,66338.68,1,0.0
15630857,674,6,2,1,1,Spain,39,Female,0.0,0,0.0
15689953,697,10,1,0,0,Spain,43,Male,128226.37,0,188486.94
15759733,774,5,2,1,1,France,26,Female,0.0,0,64716.08
15668009,747,1,2,0,1,Spain,37,Male,0.0,0,0.0
15743456,715,10,2,1,0,France,32,Female,0.0,0,0.0
15761713,678,7,1,0,0,France,43,Female,178074.33,0,110405.9
15769246,813,2,1,1,0,Germany,59,Male,135078.41,1,0.0
15781129,687,8,2,1,1,Spain,38,Male,69434.4,1,66580.13
15599124,832,5,2,1,0,France,29,Female,0.0,0,0.0
15639004,668,2,2,1,1,France,72,Male,0.0,0,70783.61
15810995,526,3,1,1,1,Germany,34,Male,122726.56,0,0.0
15653773,457,7,1,1,1,France,38,Female,164496.99,0,0.0
15733597,669,0,2,0,0,France,41,Female,150219.41,0,0.0
15789560,668,8,1,1,1,France,42,Male,187534.79,0,32900.41
15699524,466,3,1,1,0,France,30,Female,0.0,0,0.0
15626475,685,2,2,1,1,France,30,Male,0.0,0,0.0
15810839,610,0,1,0,0,France,34,Male,103108.17,0,125646.82
15684318,582,6,2,1,1,Germany,50,Female,96486.57,0,0.0
15696371,812,1,1,0,0,Spain,24,Female,92476.88,0,0.0
15675794,645,9,1,1,0,Germany,47,Male,152076.93,1,0.0
15774277,809,2,2,1,1,France,43,Male,0.0,0,0.0
15603764,560,4,1,1,1,France,49,Male,0.0,1,100075.1
15618647,744,1,1,1,1,France,29,Male,43504.42,0,119327.75
15614643,731,2,2,1,0,Spain,39,Female,0.0,0,0.0
15707696,471,5,2,1,1,Spain,28,Female,0.0,0,0.0
15749583,686,2,3,0,0,Germany,38,Female,93569.86,1,0.0
15815125,668,4,2,1,1,Spain,45,Male,102486.21,1,0.0
15779620,575,1,1,0,1,France,36,Male,0.0,0,0.0
15768233,435,8,1,0,1,Germany,37,Male,114346.3,1,0.0
15637788,743,3,1,1,0,France,23,Male,110203.77,0,0.0
15777046,580,9,1,1,0,France,39,Female,128362.59,0,0.0
15788723,599,10,2,1,1,Germany,49,Female,143888.22,1,166236.38
15739476,680,5,1,1,1,France,32,Female,0.0,0,150684.23
15631222,485,2,1,1,1,France,39,Female,75339.64,0,0.0
15658972,699,8,1,1,0,France,40,Female,122038.34,0,0.0
15724691,712,1,2,1,1,France,34,Male,-0.0,0,0.0
15740442,603,8,1,1,0,France,51,Male,186825.57,1,0.0
15760427,850,6,1,1,0,France,40,Male,124788.18,0,0.0
15677939,584,3,2,1,1,France,41,Female,-0.0,0,0.0
15671973,467,5,2,1,1,Spain,39,Male,0.0,0,0.0
15790019,520,9,1,1,1,France,35,Male,105387.89,0,25059.06
15737735,683,4,1,1,1,Spain,40,Male,95053.1,1,0.0
15661745,557,3,1,0,1,France,36,Male,0.0,0,144078.02
15797065,613,0,2,0,1,Spain,32,Female,0.0,1,0.0
15710671,786,3,1,0,0,France,34,Male,-137361.96,0,183682.09
15656522,593,10,1,1,0,Spain,32,Male,158537.42,0,166850.57
15705085,670,9,2,1,0,Spain,29,Female,0.0,0,27359.19
15744873,657,5,1,0,0,Germany,48,Female,143595.87,1,101314.65
15781914,718,9,2,1,1,Germany,32,Male,169947.41,0,0.0
15637354,623,7,2,1,1,France,24,Female,148167.83,0,0.0
15717307,496,5,2,1,0,France,31,Male,0.0,0,93713.13
15746695,429,6,1,1,0,France,39,Female,48023.83,0,0.0
15665378,499,6,2,1,0,France,46,Female,0.0,0,0.0
15757865,642,7,2,1,1,France,62,Male,0.0,0,0.0
15578787,641,4,1,1,0,France,52,Female,0.0,1,90964.54
15794323,673,8,1,1,0,France,32,Male,121240.76,0,0.0
15697546,570,3,2,1,0,France,36,Female,0.0,0,0.0
15629519,472,1,2,1,1,France,37,Female,0.0,0,0.0
15624703,550,9,2,1,0,Germany,35,Male,129847.75,0,197325.4
15570002,625,8,4,0,0,Germany,55,Female,118772.71,1,0.0
15808566,516,2,2,1,1,France,46,Male,0.0,0,169122.54
15805463,682,2,2,1,1,Germany,32,Male,105163.88,0,0.0
15709136,620,8,2,1,1,France,28,Male,0.0,0,0.0
15801605,626,0,2,1,1,France,39,Female,-0.0,0,0.0
15567855,623,1,2,0,0,France,29,Female,0.0,0,0.0
15675141,569,4,1,1,0,France,35,Female,93934.63,0,184748.23
15665759,724,5,1,1,1,France,69,Female,117866.92,0,0.0
15761487,678,5,1,0,1,France,55,Female,0.0,1,0.0
15700394,713,4,2,1,0,Spain,26,Female,122857.46,1,144682.17
15631162,631,10,2,0,1,France,32,Male,0.0,0,196342.66
15630641,846,6,1,1,1,France,37,Female,127103.97,0,0.0
15585066,660,1,1,0,1,France,43,Female,0.0,0,0.0
15722991,567,9,1,0,0,France,54,Male,96402.96,1,0.0
15737404,731,1,1,1,1,France,31,Male,132512.26,0,0.0
15722409,693,8,1,1,1,Spain,47,Male,107604.66,0,0.0
15806420,772,9,2,1,0,France,34,Male,0.0,0,0.0
15658148,657,7,2,1,0,France,38,Male,0.0,0,0.0
15810660,774,4,2,0,1,Germany,34,Male,120875.23,0,113407.26
15709780,667,9,2,1,1,France,37,Female,71786.9,0,67734.79
15727350,516,8,1,0,0,France,37,Female,-113143.12,0,0.0
15752312,551,1,2,1,1,Spain,49,Male,150777.72,0,0.0
15616745,542,2,1,1,1,Spain,35,Male,174894.53,0,0.0
15572294,623,7,1,0,0,France,28,Male,0.0,0,0.0
15674110,701,2,1,0,1,France,43,Female,160416.56,0,0.0
15662501,583,3,1,1,0,France,48,Male,91246.53,1,0.0
15649239,731,10,2,1,0,Spain,46,Male,0.0,0,153015.42
15700424,461,5,1,1,1,France,35,Female,0.0,0,0.0
15713975,565,10,1,1,0,Germany,47,Female,139756.12,1,165849.49
15592925,711,3,3,0,1,Spain,42,Male,177626.77,1,16392.72
15581626,664,8,1,1,1,France,54,Male,0.0,1,162719.69
15641319,518,4,1,0,0,Spain,50,Male,0.0,1,0.0
15723481,728,8,2,0,1,Spain,42,Male,0.0,0,0.0
15787825,585,6,1,1,1,Germany,37,Male,152496.82,0,99907.29
15710726,573,8,2,0,1,France,52,Male,0.0,0,0.0
15627195,568,1,2,1,0,Germany,26,Male,112930.28,0,22095.73
15657957,602,8,1,1,0,Germany,26,Female,113674.2,1,0.0
15676117,603,9,1,1,0,France,44,Male,0.0,0,0.0
15796993,741,1,2,0,0,France,52,Male,171236.3,1,0.0
15649858,469,9,1,1,1,Spain,37,Male,96776.49,0,0.0
15811032,477,8,1,1,1,Germany,58,Female,145984.92,0,0.0
15679963,737,8,1,0,0,Germany,43,Male,96353.8,0,10209.8
15579131,835,7,2,1,1,France,25,Male,0.0,0,0.0
15572428,717,0,1,1,1,Germany,33,Female,115777.23,0,0.0
15622461,562,7,2,0,0,France,51,Female,122822.0,0,0.0
15636105,758,2,2,1,1,Spain,61,Male,0.0,1,0.0
15583849,408,3,2,0,0,France,40,Male,0.0,0,124874.23
15718780,650,4,1,1,1,Spain,32,Female,79450.09,0,0.0
15739271,582,2,1,1,1,Germany,33,Male,122394.0,0,0.0
15697129,706,1,2,1,0,Spain,43,Female,0.0,0,0.0
15763415,567,0,1,1,1,Germany,41,Male,134378.89,0,0.0
15796617,720,2,2,1,0,France,29,Male,0.0,0,0.0
15626628,631,2,2,1,0,Spain,31,Female,88161.85,0,0.0
15765857,623,2,1,1,0,Spain,41,Male,142412.13,0,0.0
15742511,514,3,1,1,0,France,35,Male,121030.9,0,0.0
15786433,650,3,2,1,1,Germany,35,Female,165982.43,0,0.0
15685805,673,6,2,1,0,Spain,35,Female,0.0,0,0.0
15627971,504,8,1,0,0,France,32,Female,206663.75,0,0.0
15783025,723,3,2,1,0,Germany,37,Male,94661.53,0,121239.65
15726289,645,0,1,1,0,France,25,Male,174400.36,0,42669.37
15802118,664,7,1,1,1,Spain,41,Male,123428.69,0,0.0
15607990,760,6,1,1,1,Spain,43,Male,175735.5,0,0.0
15695932,766,5,1,0,1,Spain,36,Male,78381.13,0,0.0
15812279,634,5,2,0,0,France,37,Male,115345.86,0,0.0
15687558,640,10,1,1,0,Germany,31,Female,118613.34,0,0.0
15729065,784,2,2,1,1,Germany,28,Male,109960.06,0,0.0
15570192,608,8,1,0,0,Germany,40,Female,121729.42,0,0.0
15809265,547,4,1,1,1,France,35,Female,0.0,0,0.0
15745201,612,4,2,1,1,France,43,Female,139496.35,0,0.0
15580623,573,8,2,0,0,Spain,28,Male,0.0,0,0.0
15578156,615,5,1,1,1,Spain,32,Male,138521.83,0,0.0
15631063,710,2,2,1,0,France,33,Female,0.0,0,0.0
15692577,674,10,1,1,0,Germany,38,Female,83727.68,0,45418.12
15810910,702,9,2,1,1,Spain,38,Female,0.0,0,0.0
15723217,616,9,1,1,0,France,37,Male,0.0,0,0.0
15733111,688,6,1,1,1,Spain,32,Male,124179.3,0,0.0
15792720,676,6,1,0,0,France,33,Male,171490.78,0,79099.64
15723153,708,3,2,1,0,Spain,33,Male,0.0,0,0.0
15802823,745,7,2,1,1,Spain,38,Female,0.0,0,0.0
15756118,661,8,1,1,0,Spain,20,Male,0.0,0,110252.53
15776936,475,7,1,0,1,France,40,Male,160818.08,1,0.0
15729087,751,9,2,0,1,Germany,54,Male,156367.6,0,116179.92
15786463,645,8,2,0,0,Germany,59,Female,121669.93,1,0.0
15717498,775,6,2,0,1,France,42,Male,-133970.22,0,187839.9
15718406,540,3,2,1,0,France,41,Male,0.0,0,121098.65
15799468,591,3,1,0,0,France,34,Female,96127.27,0,0.0
15626383,596,7,1,0,1,Spain,60,Male,121907.97,0,0.0
15597385,573,5,2,0,1,Spain,41,Male,0.0,1,0.0
15570271,577,6,1,1,1,Spain,31,Male,0.0,0,0.0
15690330,830,8,1,0,1,Germany,40,Female,77701.64,0,0.0
15680611,663,9,3,1,1,France,67,Male,0.0,0,72318.77
15810227,421,2,2,1,1,France,34,Male,0.0,0,0.0
15807194,718,5,2,1,0,Spain,34,Male,113922.44,0,0.0
15694995,712,2,2,0,1,France,23,Male,0.0,0,0.0
15723400,663,4,2,1,1,France,28,Male,0.0,0,0.0
15654772,640,6,2,0,1,France,47,Female,89799.46,1,0.0
15574743,577,2,1,1,1,Spain,29,Male,0.0,0,168924.41
15807593,546,7,1,0,0,Spain,36,Female,85660.96,0,134778.01
15686718,802,9,1,0,1,Germany,37,Male,115569.21,0,0.0
15695299,590,2,1,1,0,France,45,Female,81828.22,0,0.0
15722701,594,1,1,1,0,Germany,18,Male,132694.73,0,167689.56
15799635,577,2,1,0,0,Spain,51,Male,108867.0,1,0.0
15742323,541,7,2,1,0,France,39,Male,0.0,0,0.0
15658435,781,5,2,0,0,France,27,Female,0.0,0,0.0
15586029,806,2,2,1,0,Germany,34,Male,96152.68,0,143711.02
15772337,723,0,1,1,1,Germany,49,Female,153855.52,1,0.0
15807555,535,2,2,1,0,France,45,Male,0.0,0,0.0
15603378,768,3,1,0,1,France,36,Female,141334.95,0,0.0
15792862,653,1,1,1,0,Germany,41,Male,104584.11,1,0.0
15657349,803,8,1,0,0,Germany,50,Female,98173.02,1,0.0
15777614,545,1,2,1,1,Spain,44,Female,0.0,0,82614.89
15653952,581,3,1,1,1,Germany,38,Female,135157.05,0,0.0
15724336,513,5,1,1,0,Germany,49,Female,171601.27,0,126223.84
15689594,731,5,1,0,0,France,29,Male,179539.2,0,0.0
15801920,727,5,2,0,0,Germany,39,Male,80615.46,0,180962.32
15653347,560,1,1,0,0,Spain,47,Male,0.0,1,0.0
15749951,766,5,1,1,0,Germany,27,Male,126285.73,1,0.0
15648178,630,4,1,0,1,Germany,23,Female,137964.51,0,174570.55
15738662,652,9,1,1,0,Germany,41,Male,159434.03,0,178373.93
15640855,729,5,2,1,0,Germany,40,Male,113574.61,0,0.0
15584288,629,6,2,1,1,France,33,Female,0.0,0,0.0
15760988,667,9,2,0,0,Germany,33,Male,124573.33,0,683.37
15569624,671,6,2,1,0,Germany,31,Female,105864.6,0,0.0
15597949,768,5,1,1,0,Germany,47,Female,104552.61,1,0.0
15604551,732,3,2,1,0,France,35,Female,-0.0,0,0.0
15617476,546,5,2,0,1,France,30,Female,0.0,0,0.0
15645323,630,2,1,1,1,France,55,Male,0.0,1,0.0
15793311,765,8,2,0,1,Germany,46,Female,119492.88,1,166896.01
15764153,704,0,2,1,1,France,33,Female,130499.09,0,74804.36
15728608,688,9,2,0,1,Germany,34,Female,91025.58,0,0.0
15770474,685,1,3,0,1,France,33,Female,0.0,1,70221.13
15724444,567,1,2,1,1,France,38,Female,125877.65,0,0.0
15753110,720,3,2,1,0,Spain,64,Male,45752.78,1,0.0
15711521,609,3,1,1,1,France,39,Male,121778.71,0,0.0
15632816,521,2,1,1,1,Germany,49,Female,127948.57,0,0.0
15693637,556,7,2,1,1,France,30,Female,0.0,0,0.0
15725509,662,5,2,1,1,Germany,30,Male,115286.68,0,0.0
15684645,704,9,2,1,0,Germany,41,Male,62078.21,0,0.0
15692235,750,1,2,1,0,France,38,Female,0.0,0,47764.99
15777459,619,4,2,1,1,Spain,32,Female,175406.13,1,172792.43
15656937,468,1,1,1,0,Spain,26,Male,131643.25,0,64436.16
15610643,435,3,1,1,0,Germany,44,Male,151739.65,0,0.0
15777315,529,6,2,0,0,France,43,Male,93616.35,0,0.0
15630413,608,5,2,1,1,France,41,Female,0.0,0,0.0
15635942,576,9,2,1,0,France,40,Male,0.0,1,0.0
15648858,666,1,1,0,1,France,27,Female,-85225.21,0,0.0
15810732,730,8,2,1,0,France,36,Female,148749.29,0,0.0
15705448,647,7,1,1,1,Germany,52,Male,130013.12,1,0.0
15730488,516,1,1,0,1,Spain,27,Female,0.0,0,0.0
15620443,711,6,2,1,1,France,81,Female,0.0,0,0.0
15741078,736,7,2,0,1,France,54,Male,111729.47,0,0.0
15753161,768,5,2,1,0,France,36,Female,180169.44,0,0.0
15711396,427,8,2,1,1,Spain,40,Male,0.0,0,0.0
15593499,686,6,1,1,0,Spain,47,Female,0.0,1,32080.69
15579189,690,5,2,0,1,France,42,Female,0.0,0,0.0
15743545,647,2,2,1,0,Spain,29,Female,0.0,0,0.0
15791316,714,3,2,1,1,France,35,Male,0.0,0,95623.28
15676526,608,4,1,1,1,France,34,Female,88772.87,0,0.0
15813911,809,5,1,1,0,France,39,Female,0.0,0,77705.75
15630195,745,6,1,1,1,France,40,Female,131184.67,0,0.0
15736250,781,2,1,0,1,France,38,Male,117810.79,1,0.0
15671334,527,4,1,1,0,France,31,Male,0.0,0,0.0
15574169,595,0,1,1,0,Germany,32,Female,92466.21,0,0.0
15762331,569,9,1,1,0,France,37,Male,178755.84,0,0.0
15606901,728,7,2,1,0,France,43,Male,0.0,0,0.0
15713559,473,5,2,1,1,Germany,32,Female,146602.25,0,0.0
15768881,738,2,2,1,1,France,29,Male,-0.0,0,170421.13
15743075,659,6,2,1,1,France,35,Male,0.0,0,0.0
15660980,597,6,2,1,1,Spain,38,Male,115702.67,0,25059.05
15810942,445,2,1,0,1,Germany,61,Female,137655.31,0,29909.84
15728362,671,3,2,1,0,France,29,Female,0.0,0,0.0
15683339,656,6,1,1,0,Spain,34,Female,59877.33,1,0.0
15685476,658,5,1,0,1,France,31,Male,100082.14,0,0.0
15663650,698,10,3,1,0,Germany,52,Male,107304.39,1,0.0
15617434,655,9,1,0,1,Spain,38,Male,0.0,0,0.0
15622470,772,10,1,1,1,Spain,41,Male,96032.22,0,0.0
15703682,681,10,1,0,0,Spain,33,Male,0.0,0,0.0
